Id,label
813,0
814,1
815,1
816,1
817,1
818,1
819,1
820,2
821,1
822,0
823,1
824,1
825,0
826,2
827,1
828,0
829,2
830,0
831,1
832,1
833,0
834,1
835,1
836,3
837,1
838,0
839,1
840,0
841,0
842,1
843,1
844,0
845,0
846,0
847,1
848,1
849,1
850,1
851,2
852,3
853,2
854,7
855,3
856,3
857,1
858,2
859,1
860,1
861,1
862,1
863,0
864,1
865,0
866,1
867,1
868,0
869,1
870,0
871,0
872,0
873,1
874,3
875,1
876,3
877,3
878,0
879,0
880,7
881,1
882,1
883,0
884,3
885,3
886,1
887,1
888,1
889,0
890,0
891,3
892,1
893,3
894,2
895,1
896,1
897,3
898,1
899,1
900,1
901,1
902,1
903,0
904,0
905,2
906,1
907,2
908,2
909,1
910,7
911,1
912,1
913,1
914,0
915,2
916,2
917,0
918,0
919,1
920,3
921,1
922,3
923,2
924,2
925,7
926,3
927,1
928,2
929,7
930,2
931,1
932,2
933,7
934,1
935,3
936,0
937,3
938,1
939,3
940,0
941,1
942,3
943,1
944,1
945,1
946,7
947,1
948,0
949,2
950,3
951,1
952,1
953,2
954,0
955,2
956,1
957,0
958,0
959,3
960,1
961,1
962,3
963,0
964,0
965,3
966,2
967,7
968,1
969,7
970,1
971,0
972,0
973,2
974,1
975,1
976,3
977,0
978,0
979,7
980,1
981,1
982,0
983,7
984,1
985,0
986,0
987,2
988,0
989,0
990,0
991,2
992,7
993,0
994,1
995,3
996,1
997,7
998,3
999,1
1000,1
1001,1
1002,1
1003,3
1004,2
1005,3
1006,1
1007,0
1008,1
1009,2
1010,0
1011,0
1012,1
1013,3
1014,1
1015,3
1016,7
1017,0
1018,1
1019,1
1020,3
1021,0
1022,1
1023,2
1024,1
1025,3
1026,1
1027,0
1028,3
1029,1
1030,0
1031,2
1032,1
1033,3
1034,2
1035,2
1036,3
1037,0
1038,2
1039,1
1040,1
1041,1
1042,3
1043,1
1044,1
1045,1
1046,1
1047,1
1048,0
1049,0
1050,1
1051,3
1052,3
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
1061,1
1062,7
1063,2
1064,0
1065,2
1066,1
1067,2
1068,1
1069,1
1070,3
1071,7
1072,0
1073,1
1074,6
1075,3
1076,1
1077,1
1078,7
1079,3
1080,1
1081,1
1082,1
1083,2
1084,1
1085,1
1086,3
1087,2
1088,0
1089,0
1090,2
1091,1
1092,1
1093,2
1094,1
1095,1
1096,1
1097,2
1098,1
1099,0
1100,0
1101,1
1102,0
1103,1
1104,1
1105,0
1106,2
1107,0
1108,1
1109,3
1110,2
1111,7
1112,0
1113,1
1114,2
1115,1
1116,0
1117,1
1118,2
1119,2
1120,1
1121,2
1122,1
1123,0
1124,1
1125,1
1126,7
1127,1
1128,1
1129,1
1130,3
1131,1
1132,0
1133,3
1134,1
1135,0
1136,7
1137,7
1138,1
1139,0
1140,3
1141,1
1142,1
1143,3
1144,1
1145,0
1146,2
1147,1
1148,0
1149,1
1150,3
1151,1
1152,1
1153,2
1154,0
1155,1
1156,1
1157,2
1158,1
1159,1
1160,0
1161,1
1162,1
1163,1
1164,1
1165,0
1166,1
1167,3
1168,0
1169,0
1170,1
1171,2
1172,2
1173,3
1174,0
1175,1
1176,7
1177,0
1178,3
1179,1
1180,1
1181,0
1182,0
1183,3
1184,0
1185,1
1186,1
1187,1
1188,1
1189,1
1190,3
1191,3
1192,0
1193,2
1194,1
1195,3
1196,1
1197,1
1198,1
1199,1
1200,0
1201,1
1202,0
1203,0
1204,1
1205,1
1206,0
1207,1
1208,1
1209,1
1210,3
1211,2
1212,1
1213,1
1214,5
1215,2
1216,0
1217,1
1218,0
1219,0
1220,1
1221,7
1222,0
1223,1
1224,1
1225,2
1226,1
1227,0
1228,0
1229,1
1230,1
1231,0
1232,2
1233,0
1234,1
1235,1
1236,1
1237,0
1238,2
1239,1
1240,1
1241,1
1242,1
1243,3
1244,0
1245,3
1246,0
1247,3
1248,2
1249,1
1250,1
1251,0
1252,0
1253,0
1254,1
1255,0
1256,1
1257,2
1258,3
1259,1
1260,1
1261,1
1262,1
1263,1
1264,3
1265,0
1266,3
1267,7
1268,1
1269,1
1270,1
1271,0
1272,0
1273,1
1274,2
1275,3
1276,1
1277,1
1278,0
1279,4
1280,1
1281,1
1282,7
1283,1
1284,1
1285,3
1286,3
1287,1
1288,0
1289,2
1290,1
1291,0
1292,1
1293,0
1294,2
1295,3
1296,3
1297,1
1298,7
1299,2
1300,3
1301,0
1302,1
1303,2
1304,0
1305,1
1306,0
1307,1
1308,3
1309,1
1310,1
1311,3
1312,0
1313,3
1314,1
1315,1
1316,2
1317,1
1318,1
1319,1
1320,1
1321,0
1322,3
1323,2
1324,2
1325,1
1326,0
1327,3
1328,2
1329,1
1330,2
1331,0
1332,0
1333,0
1334,0
1335,3
1336,1
1337,0
1338,3
1339,2
1340,1
1341,1
1342,3
1343,1
1344,1
1345,1
1346,1
1347,1
1348,0
1349,0
1350,1
1351,2
1352,2
1353,1
1354,1
1355,0
1356,0
1357,3
1358,0
1359,0
1360,0
1361,0
1362,7
1363,1
1364,1
1365,0
1366,1
1367,3
1368,2
1369,0
1370,3
1371,0
1372,7
1373,3
1374,2
1375,3
1376,1
1377,3
1378,1
1379,3
1380,2
1381,1
1382,1
1383,1
1384,3
1385,3
1386,1
1387,1
1388,1
1389,0
1390,1
1391,3
1392,1
1393,0
1394,1
1395,7
1396,1
1397,1
1398,1
1399,1
1400,1
1401,1
1402,0
1403,1
1404,1
1405,1
1406,3
1407,1
1408,1
1409,1
1410,3
1411,1
1412,0
1413,1
1414,0
1415,0
1416,1
1417,2
1418,2
1419,2
1420,1
1421,1
1422,1
1423,1
1424,2
1425,0
1426,1
1427,2
1428,2
1429,1
1430,1
1431,1
1432,1
1433,3
1434,1
1435,0
1436,3
1437,3
1438,1
1439,1
1440,1
1441,2
1442,1
1443,2
1444,1
1445,0
1446,1
1447,0
1448,2
1449,0
1450,0
1451,0
1452,1
1453,0
1454,0
1455,1
1456,0
1457,2
1458,2
1459,1
1460,1
1461,1
1462,1
1463,2
1464,1
1465,1
1466,1
1467,7
1468,0
1469,0
1470,7
1471,1
1472,1
1473,0
1474,2
1475,7
1476,2
1477,1
1478,2
1479,7
1480,3
1481,1
1482,0
1483,1
1484,1
1485,0
1486,0
1487,1
1488,1
1489,1
1490,1
1491,3
1492,0
1493,1
1494,0
1495,0
1496,0
1497,0
1498,1
1499,0
1500,1
1501,1
1502,3
1503,1
1504,1
1505,3
1506,1
1507,7
1508,3
1509,0
1510,0
1511,0
1512,1
1513,1
1514,1
1515,0
1516,2
1517,1
1518,2
1519,0
1520,7
1521,2
1522,1
1523,0
1524,3
1525,1
1526,3
1527,7
1528,1
1529,1
1530,0
1531,1
1532,2
1533,1
1534,3
1535,1
1536,1
1537,1
1538,1
1539,0
1540,0
1541,3
1542,1
1543,1
1544,1
1545,1
1546,3
1547,0
1548,0
1549,1
1550,7
1551,1
1552,0
1553,2
1554,7
1555,1
1556,7
1557,1
1558,1
1559,3
1560,0
1561,1
1562,1
1563,2
1564,3
1565,0
1566,2
1567,3
1568,0
1569,1
1570,0
1571,1
1572,0
1573,3
1574,0
1575,0
1576,1
1577,1
1578,0
1579,7
1580,0
1581,7
1582,4
1583,1
1584,0
1585,1
1586,1
1587,0
1588,3
1589,3
1590,0
1591,0
1592,1
1593,1
1594,0
1595,2
1596,2
1597,0
1598,1
1599,0
1600,3
1601,3
1602,1
1603,1
1604,0
1605,1
1606,3
1607,1
1608,1
1609,1
1610,7
1611,1
1612,1
1613,1
1614,1
1615,1
1616,0
1617,1
1618,0
1619,0
1620,3
1621,1
1622,1
1623,0
1624,1
1625,0
1626,1
1627,2
1628,1
1629,1
1630,2
1631,1
1632,1
1633,1
1634,1
1635,1
1636,1
1637,7
1638,1
1639,1
1640,2
1641,1
1642,1
1643,1
1644,2
1645,1
1646,1
1647,1
1648,2
1649,1
1650,3
1651,0
1652,0
1653,1
1654,0
1655,1
1656,1
1657,0
1658,0
1659,3
1660,7
1661,2
1662,0
1663,1
1664,7
1665,1
1666,1
1667,1
1668,0
1669,1
1670,3
1671,1
1672,1
1673,3
1674,1
1675,3
1676,2
1677,1
1678,1
1679,1
1680,1
1681,1
1682,0
1683,3
1684,7
1685,0
1686,0
1687,3
1688,1
1689,0
1690,0
1691,3
1692,0
1693,0
1694,1
1695,0
1696,0
1697,3
1698,0
1699,1
1700,1
1701,7
1702,3
1703,0
1704,1
1705,7
1706,1
1707,1
1708,7
1709,7
1710,1
1711,1
1712,0
1713,0
1714,0
1715,1
1716,2
1717,1
1718,3
1719,1
1720,1
1721,7
1722,1
1723,1
1724,3
1725,3
1726,0
1727,0
1728,1
1729,0
1730,1
1731,1
1732,1
1733,0
1734,3
1735,0
1736,1
1737,1
1738,1
1739,3
1740,1
1741,7
1742,0
1743,3
1744,1
1745,1
1746,1
1747,2
1748,0
1749,3
1750,1
1751,0
1752,1
1753,0
1754,1
1755,0
1756,2
1757,1
1758,2
1759,1
1760,1
1761,0
1762,1
1763,2
1764,1
1765,1
1766,1
1767,3
1768,3
1769,1
1770,1
1771,2
1772,0
1773,0
1774,1
1775,0
1776,0
1777,0
1778,7
1779,1
1780,1
1781,0
1782,1
1783,1
1784,0
1785,2
1786,3
1787,3
1788,1
1789,1
1790,1
1791,3
1792,7
1793,3
1794,1
1795,0
1796,0
1797,2
1798,0
1799,1
1800,1
1801,1
1802,1
1803,1
1804,1
1805,0
1806,7
1807,7
1808,1
1809,0
1810,3
1811,0
1812,1
1813,2
1814,1
1815,1
1816,1
1817,1
1818,2
1819,1
1820,0
1821,1
1822,1
1823,1
1824,1
1825,2
1826,1
1827,0
1828,1
1829,1
1830,3
1831,1
1832,7
1833,0
1834,1
1835,3
1836,1
1837,1
1838,2
1839,1
1840,1
1841,7
1842,1
1843,7
1844,1
1845,2
1846,3
1847,5
1848,1
1849,0
1850,3
1851,1
1852,1
1853,0
1854,2
1855,1
1856,1
1857,2
1858,0
1859,0
1860,1
1861,2
1862,1
1863,0
1864,7
1865,2
1866,0
1867,0
1868,0
1869,1
1870,0
1871,0
1872,2
1873,1
1874,0
1875,1
1876,1
1877,1
1878,0
1879,1
1880,1
1881,2
1882,2
1883,1
1884,2
1885,1
1886,1
1887,1
1888,1
1889,1
1890,2
1891,7
1892,7
1893,1
1894,1
1895,1
1896,1
1897,3
1898,2
1899,1
1900,1
1901,1
1902,2
1903,2
1904,0
1905,1
1906,3
1907,7
1908,0
1909,1
1910,7
1911,1
1912,0
1913,7
1914,3
1915,1
1916,7
1917,3
1918,2
1919,3
1920,0
1921,2
1922,0
1923,3
1924,0
1925,1
1926,3
1927,1
1928,1
1929,1
1930,1
1931,0
1932,3
1933,1
1934,3
1935,1
1936,1
1937,1
1938,1
1939,2
1940,1
1941,3
1942,1
1943,1
1944,1
1945,0
1946,1
1947,0
1948,1
1949,7
1950,3
1951,3
1952,1
1953,1
1954,0
1955,1
1956,3
1957,1
1958,1
1959,3
1960,1
1961,0
1962,1
1963,1
1964,7
1965,1
1966,1
1967,7
1968,1
1969,0
1970,7
1971,1
1972,1
1973,2
1974,1
1975,2
1976,2
1977,1
1978,3
1979,0
1980,1
1981,7
1982,0
1983,0
1984,1
1985,0
1986,3
1987,1
1988,2
1989,1
1990,1
1991,1
1992,1
1993,0
1994,3
1995,1
1996,1
1997,3
1998,1
1999,3
2000,1
2001,3
2002,2
2003,1
2004,0
2005,1
2006,0
2007,1
2008,1
2009,1
2010,7
2011,7
2012,3
2013,3
2014,7
2015,0
2016,3
2017,7
2018,1
2019,0
2020,1
2021,1
2022,2
2023,1
2024,0
2025,7
2026,0
2027,0
2028,3
2029,1
2030,0
2031,1
2032,3
2033,1
2034,0
2035,0
2036,1
2037,1
2038,1
2039,1
2040,0
2041,3
2042,0
2043,1
2044,1
2045,0
2046,0
2047,1
2048,0
2049,0
2050,0
2051,2
2052,0
2053,1
2054,1
2055,7
2056,0
2057,7
2058,4
2059,1
2060,1
2061,1
2062,0
2063,2
2064,1
2065,1
2066,2
2067,1
2068,1
2069,0
2070,0
2071,3
2072,1
2073,3
2074,1
2075,1
2076,1
2077,1
2078,2
2079,1
2080,1
2081,1
2082,1
2083,2
2084,1
2085,1
2086,3
2087,1
2088,1
2089,0
2090,0
2091,0
2092,0
2093,0
2094,7
2095,1
2096,3
2097,1
2098,1
2099,1
2100,0
2101,0
2102,7
2103,0
2104,1
2105,3
2106,0
2107,1
2108,0
2109,1
2110,2
2111,1
2112,3
2113,2
2114,3
2115,0
2116,1
2117,1
2118,0
2119,2
2120,0
2121,2
2122,0
2123,2
2124,1
2125,7
2126,2
2127,3
2128,1
2129,1
2130,0
2131,0
2132,1
2133,0
2134,7
2135,0
2136,0
2137,1
2138,1
2139,0
2140,1
2141,7
2142,1
2143,0
2144,1
2145,1
2146,1
2147,0
2148,3
2149,1
2150,2
2151,3
2152,1
2153,1
2154,1
2155,1
2156,1
2157,1
2158,0
2159,1
2160,3
2161,1
2162,1
2163,1
2164,1
2165,1
2166,1
2167,3
2168,7
2169,2
2170,1
2171,3
2172,1
2173,1
2174,1
2175,2
2176,1
2177,1
2178,3
2179,7
2180,1
2181,2
2182,0
2183,1
2184,7
2185,1
2186,1
2187,1
2188,1
2189,1
2190,7
2191,0
2192,1
2193,1
2194,7
2195,1
2196,2
2197,2
2198,1
2199,1
2200,2
2201,7
2202,0
2203,1
2204,1
2205,7
2206,1
2207,3
2208,7
2209,2
2210,0
2211,1
2212,3
2213,2
2214,1
2215,1
2216,1
2217,7
2218,7
2219,1
2220,0
2221,1
2222,3
2223,0
2224,1
2225,0
2226,1
2227,1
2228,1
2229,0
2230,7
2231,2
2232,2
2233,2
2234,1
2235,1
2236,7
2237,3
2238,1
2239,1
2240,0
2241,0
2242,1
2243,1
2244,1
2245,0
2246,2
2247,0
2248,1
2249,1
2250,1
2251,1
2252,1
2253,0
2254,1
2255,2
2256,0
2257,1
2258,0
2259,1
2260,1
2261,1
2262,0
2263,1
2264,2
2265,2
2266,0
2267,2
2268,0
2269,0
2270,1
2271,0
2272,0
2273,1
2274,0
2275,1
2276,3
2277,0
2278,1
2279,3
2280,1
2281,1
2282,1
2283,0
2284,1
2285,3
2286,3
2287,3
2288,0
2289,1
2290,1
2291,1
2292,0
2293,1
2294,0
2295,0
2296,1
2297,0
2298,1
2299,2
2300,1
2301,1
2302,1
2303,1
2304,3
2305,1
2306,2
2307,7
2308,1
2309,2
2310,1
2311,1
2312,3
2313,0
2314,0
2315,3
2316,1
2317,1
2318,1
2319,0
2320,1
2321,1
2322,7
2323,1
2324,1
2325,1
2326,0
2327,0
2328,0
2329,7
2330,0
2331,7
2332,1
2333,1
2334,2
2335,0
2336,1
2337,3
2338,1
2339,0
2340,1
2341,2
2342,1
2343,0
2344,1
2345,1
2346,7
2347,0
2348,0
2349,0
2350,7
2351,2
2352,1
2353,0
2354,1
2355,0
2356,1
2357,3
2358,0
2359,0
2360,3
2361,1
2362,0
2363,1
2364,7
2365,1
2366,0
2367,0
2368,1
2369,1
2370,0
2371,1
2372,2
2373,1
2374,1
2375,1
2376,1
2377,7
2378,3
2379,3
2380,1
2381,1
2382,1
2383,3
2384,1
2385,0
2386,1
2387,3
2388,0
2389,7
2390,1
2391,1
2392,0
2393,3
2394,3
2395,2
2396,2
2397,1
2398,0
2399,1
2400,3
2401,1
2402,2
2403,1
2404,3
2405,1
2406,3
2407,1
2408,0
2409,1
2410,1
2411,0
2412,1
2413,0
2414,0
2415,1
2416,1
2417,0
2418,0
2419,7
2420,1
2421,3
2422,0
2423,1
2424,1
2425,7
2426,1
2427,0
2428,1
2429,2
2430,1
2431,2
2432,0
2433,1
2434,1
2435,0
2436,1
2437,0
2438,7
2439,1
2440,1
2441,2
2442,1
2443,3
2444,0
2445,1
2446,3
2447,0
2448,2
2449,1
2450,0
2451,1
2452,0
2453,5
2454,1
2455,3
2456,2
2457,1
2458,7
2459,1
2460,2
2461,1
2462,3
2463,3
2464,1
2465,1
2466,1
2467,2
2468,0
2469,1
2470,1
2471,3
2472,7
2473,1
2474,0
2475,1
2476,1
2477,0
2478,0
2479,1
2480,3
2481,1
2482,2
2483,3
2484,2
2485,3
2486,1
2487,1
2488,0
2489,1
2490,3
2491,2
2492,1
2493,2
2494,3
2495,3
2496,1
2497,2
2498,7
2499,2
2500,1
2501,1
2502,1
2503,0
2504,1
2505,0
2506,2
2507,3
2508,1
2509,1
2510,1
2511,1
2512,0
2513,0
2514,0
2515,1
2516,1
2517,1
2518,1
2519,2
2520,7
2521,0
2522,0
2523,1
2524,1
2525,3
2526,1
2527,3
2528,2
2529,1
2530,1
2531,1
2532,1
2533,1
2534,7
2535,1
2536,0
2537,1
2538,0
2539,0
2540,0
2541,7
2542,0
2543,1
2544,1
2545,1
2546,1
2547,1
2548,0
2549,2
2550,2
2551,0
2552,1
2553,1
2554,1
2555,1
2556,0
2557,1
2558,1
2559,1
2560,1
2561,3
2562,1
2563,1
2564,1
2565,3
2566,1
2567,2
2568,1
2569,1
2570,1
2571,3
2572,0
2573,2
2574,1
2575,1
2576,3
2577,0
2578,2
2579,1
2580,0
2581,0
2582,2
2583,1
2584,1
2585,1
2586,7
2587,1
2588,3
2589,3
2590,3
2591,1
2592,0
2593,1
2594,0
2595,1
2596,1
2597,0
2598,1
2599,1
2600,7
2601,7
2602,0
2603,2
2604,0
2605,1
2606,1
2607,1
2608,1
2609,0
2610,1
2611,1
2612,7
2613,1
2614,3
2615,1
2616,1
2617,1
2618,3
2619,0
2620,0
2621,0
2622,2
2623,0
2624,3
2625,3
2626,0
2627,1
2628,3
2629,3
2630,0
2631,1
2632,1
2633,1
2634,0
2635,3
2636,0
2637,1
2638,1
2639,2
2640,1
2641,1
2642,1
2643,0
2644,1
2645,0
2646,3
2647,1
2648,1
2649,1
2650,2
2651,1
2652,7
2653,1
2654,0
2655,1
2656,0
2657,1
2658,0
2659,0
2660,1
2661,0
2662,0
2663,3
2664,0
2665,0
2666,1
2667,1
2668,3
2669,2
2670,0
2671,2
2672,1
2673,0
2674,3
2675,1
2676,3
2677,0
2678,0
2679,3
2680,0
2681,1
2682,0
2683,1
2684,0
2685,1
2686,3
2687,2
2688,3
2689,0
2690,7
2691,1
2692,1
2693,1
2694,1
2695,1
2696,1
2697,0
2698,0
2699,1
2700,1
2701,1
2702,0
2703,1
2704,1
2705,2
2706,1
2707,2
2708,1
2709,3
2710,1
2711,1
2712,1
2713,1
2714,0
2715,1
2716,0
2717,2
2718,0
2719,3
2720,1
2721,2
2722,0
2723,1
2724,0
2725,3
2726,1
2727,3
2728,1
2729,2
2730,1
2731,3
2732,0
2733,1
2734,1
2735,0
2736,2
2737,0
2738,0
2739,1
2740,0
2741,1
2742,1
2743,1
2744,0
2745,0
2746,7
2747,1
2748,3
2749,0
2750,1
2751,0
2752,0
2753,1
2754,1
2755,1
2756,0
2757,7
2758,3
2759,1
2760,1
2761,1
2762,1
2763,1
2764,1
2765,2
2766,3
2767,1
2768,2
2769,1
2770,2
2771,1
2772,3
2773,7
2774,2
2775,1
2776,1
2777,1
2778,1
2779,0
2780,1
2781,1
2782,3
2783,3
2784,1
2785,0
2786,0
2787,0
2788,0
2789,2
2790,1
2791,1
2792,3
2793,1
2794,1
2795,1
2796,1
2797,0
2798,3
2799,3
2800,1
2801,1
2802,0
2803,0
2804,2
2805,1
2806,2
2807,1
2808,0
2809,1
2810,1
2811,3
2812,1
2813,1
2814,1
2815,1
2816,0
2817,1
2818,3
2819,0
2820,0
2821,0
2822,0
2823,3
2824,1
2825,0
2826,3
2827,1
2828,3
2829,2
2830,1
2831,2
2832,0
2833,1
2834,1
2835,1
2836,0
2837,2
2838,2
2839,2
2840,0
2841,0
2842,1
2843,1
2844,1
2845,2
2846,3
2847,1
2848,1
2849,0
2850,0
2851,7
2852,1
2853,1
2854,7
2855,2
2856,0
2857,1
2858,0
2859,3
2860,0
2861,1
2862,0
2863,1
2864,7
2865,7
2866,1
2867,2
2868,0
2869,2
2870,0
2871,2
2872,1
2873,1
2874,1
2875,1
2876,1
2877,1
2878,0
2879,3
2880,0
2881,0
2882,0
2883,1
2884,0
2885,1
2886,0
2887,7
2888,1
2889,1
2890,0
2891,1
2892,3
2893,1
2894,3
2895,1
2896,1
2897,0
2898,0
2899,1
2900,1
2901,2
2902,7
2903,4
2904,3
2905,3
2906,1
2907,1
2908,1
2909,3
2910,7
2911,1
2912,2
2913,1
2914,3
2915,1
2916,1
2917,0
2918,3
2919,1
2920,0
2921,1
2922,2
2923,1
2924,1
2925,1
2926,1
2927,3
2928,0
2929,1
2930,0
2931,1
2932,1
2933,1
2934,0
2935,1
2936,1
2937,0
2938,0
2939,1
2940,2
2941,2
2942,0
2943,1
2944,1
2945,1
2946,1
2947,3
2948,1
2949,1
2950,1
2951,0
2952,1
2953,0
2954,1
2955,1
2956,1
2957,0
2958,0
2959,0
2960,0
2961,1
2962,1
2963,0
2964,2
2965,1
2966,0
2967,1
2968,0
2969,1
2970,3
2971,1
2972,3
2973,7
2974,1
2975,1
2976,0
2977,0
2978,1
2979,1
2980,1
2981,1
2982,0
2983,1
2984,3
2985,2
2986,1
2987,1
2988,1
2989,0
2990,0
2991,7
2992,3
2993,0
2994,0
2995,0
2996,1
2997,7
