Id,label
964,0
965,1
966,0
967,1
968,1
969,1
970,2
971,0
972,2
973,2
974,0
975,2
976,1
977,0
978,0
979,1
980,1
981,1
982,0
983,0
984,1
985,0
986,0
987,2
988,2
989,0
990,0
991,2
992,2
993,1
994,2
995,1
996,2
997,1
998,1
999,1
1000,2
1001,1
1002,1
1003,1
1004,2
1005,1
1006,2
1007,0
1008,1
1009,2
1010,1
1011,0
1012,1
1013,1
1014,1
1015,1
1016,1
1017,1
1018,2
1019,0
1020,1
1021,0
1022,1
1023,2
1024,2
1025,1
1026,3
1027,2
1028,1
1029,1
1030,0
1031,0
1032,2
1033,1
1034,2
1035,2
1036,1
1037,1
1038,2
1039,1
1040,1
1041,1
1042,3
1043,2
1044,3
1045,1
1046,1
1047,3
1048,0
1049,2
1050,0
1051,3
1052,1
1053,1
1054,1
1055,1
1056,1
1057,0
1058,1
1059,0
1060,0
1061,1
1062,2
1063,1
1064,1
1065,2
1066,1
1067,2
1068,2
1069,1
1070,1
1071,1
1072,0
1073,1
1074,0
1075,1
1076,1
1077,1
1078,1
1079,1
1080,3
1081,1
1082,2
1083,2
1084,1
1085,3
1086,1
1087,2
1088,2
1089,0
1090,2
1091,1
1092,0
1093,0
1094,1
1095,1
1096,3
1097,2
1098,1
1099,2
1100,2
1101,1
1102,1
1103,1
1104,2
1105,0
1106,2
1107,2
1108,1
1109,1
1110,2
1111,1
1112,1
1113,2
1114,2
1115,1
1116,0
1117,1
1118,0
1119,2
1120,1
1121,2
1122,1
1123,0
1124,1
1125,1
1126,1
1127,1
1128,1
1129,1
1130,1
1131,2
1132,1
1133,1
1134,1
1135,2
1136,1
1137,2
1138,1
1139,0
1140,2
1141,0
1142,1
1143,1
1144,0
1145,2
1146,2
1147,1
1148,2
1149,0
1150,3
1151,2
1152,0
1153,2
1154,0
1155,1
1156,1
1157,2
1158,2
1159,3
1160,1
1161,1
1162,2
1163,2
1164,1
1165,2
1166,1
1167,2
1168,2
1169,2
1170,2
1171,1
1172,2
1173,1
1174,2
1175,0
1176,2
1177,1
1178,1
1179,1
1180,1
1181,1
1182,1
1183,1
1184,1
1185,1
1186,2
1187,1
1188,2
1189,2
1190,1
1191,1
1192,1
1193,2
1194,1
1195,1
1196,1
1197,1
1198,1
1199,1
1200,0
1201,1
1202,0
1203,2
1204,1
1205,0
1206,2
1207,0
1208,1
1209,1
1210,1
1211,2
1212,1
1213,1
1214,1
1215,2
1216,2
1217,2
1218,0
1219,2
1220,1
1221,2
1222,0
1223,0
1224,2
1225,0
1226,3
1227,0
1228,1
1229,2
1230,1
1231,2
1232,2
1233,0
1234,1
1235,1
1236,3
1237,1
1238,2
1239,2
1240,0
1241,1
1242,1
1243,3
1244,2
1245,2
1246,0
1247,1
1248,2
1249,1
1250,2
1251,1
1252,2
1253,1
1254,2
1255,2
1256,3
1257,2
1258,1
1259,1
1260,2
1261,1
1262,1
1263,1
1264,1
1265,2
1266,2
1267,2
1268,1
1269,1
1270,2
1271,1
1272,0
1273,1
1274,2
1275,1
1276,2
1277,1
1278,1
1279,2
1280,1
1281,1
1282,1
1283,1
1284,0
1285,1
1286,1
1287,1
1288,2
1289,2
1290,2
1291,0
1292,2
1293,2
1294,2
1295,1
1296,1
1297,3
1298,2
1299,2
1300,1
1301,0
1302,2
1303,2
1304,0
1305,1
1306,2
1307,1
1308,1
1309,3
1310,1
1311,1
1312,0
1313,1
1314,0
1315,1
1316,2
1317,1
1318,1
1319,2
1320,2
1321,2
1322,1
1323,2
1324,2
1325,1
1326,2
1327,1
1328,2
1329,1
1330,2
1331,0
1332,2
1333,2
1334,0
1335,3
1336,0
1337,0
1338,1
1339,2
1340,2
1341,1
1342,3
1343,2
1344,1
1345,1
1346,1
1347,1
1348,2
1349,2
1350,2
1351,2
1352,2
1353,1
1354,1
1355,2
1356,2
1357,1
1358,1
1359,2
1360,0
1361,0
1362,1
1363,2
1364,2
1365,1
1366,1
1367,1
1368,2
1369,0
1370,1
1371,1
1372,1
1373,3
1374,2
1375,1
1376,1
1377,1
1378,1
1379,1
1380,0
1381,1
1382,0
1383,0
1384,1
1385,1
1386,2
1387,3
1388,1
1389,0
1390,2
1391,3
1392,2
1393,2
1394,1
1395,1
1396,1
1397,0
1398,1
1399,1
1400,2
1401,2
1402,2
1403,1
1404,0
1405,3
1406,3
1407,1
1408,2
1409,2
1410,1
1411,0
1412,2
1413,3
1414,0
1415,2
1416,3
1417,2
1418,2
1419,2
1420,2
1421,2
1422,2
1423,1
1424,2
1425,0
1426,1
1427,2
1428,2
1429,1
1430,1
1431,1
1432,1
1433,1
1434,2
1435,3
1436,1
1437,1
1438,1
1439,1
1440,1
1441,0
1442,0
1443,2
1444,1
1445,0
1446,2
1447,0
1448,0
1449,0
1450,0
1451,2
1452,2
1453,1
1454,2
1455,2
1456,1
1457,2
1458,0
1459,0
1460,2
1461,1
1462,1
1463,0
1464,1
1465,2
1466,1
1467,1
1468,1
1469,0
1470,2
1471,2
1472,0
1473,0
1474,2
1475,1
1476,0
1477,1
1478,2
1479,1
1480,2
1481,1
1482,0
1483,1
1484,1
1485,0
1486,2
1487,2
1488,2
1489,2
1490,1
1491,3
1492,1
1493,1
1494,0
1495,0
1496,0
1497,0
1498,2
1499,0
1500,1
1501,1
1502,1
1503,2
1504,1
1505,1
1506,2
1507,1
1508,1
1509,1
1510,0
1511,2
1512,1
1513,0
1514,1
1515,0
1516,2
1517,1
1518,2
1519,0
1520,1
1521,2
1522,2
1523,2
1524,1
1525,1
1526,1
1527,1
1528,1
1529,2
1530,1
1531,2
1532,1
1533,1
1534,1
1535,1
1536,1
1537,2
1538,1
1539,0
1540,0
1541,3
1542,2
1543,1
1544,2
1545,1
1546,1
1547,2
1548,1
1549,1
1550,1
1551,1
1552,0
1553,2
1554,1
1555,2
1556,1
1557,1
1558,1
1559,2
1560,1
1561,2
1562,1
1563,2
1564,1
1565,2
1566,2
1567,1
1568,0
1569,1
1570,1
1571,1
1572,2
1573,1
1574,2
1575,2
1576,2
1577,1
1578,0
1579,1
1580,0
1581,1
1582,0
1583,3
1584,2
1585,1
1586,1
1587,1
1588,2
1589,2
1590,0
1591,0
1592,2
1593,1
1594,2
1595,2
1596,1
1597,2
1598,1
1599,0
1600,1
1601,1
1602,1
1603,1
1604,1
1605,2
1606,1
1607,1
1608,1
1609,1
1610,1
1611,0
1612,0
1613,2
1614,3
1615,2
1616,0
1617,2
1618,2
1619,1
1620,1
1621,3
1622,2
1623,0
1624,1
1625,2
1626,1
1627,2
1628,2
1629,1
1630,0
1631,1
1632,2
1633,0
1634,1
1635,3
1636,1
1637,2
1638,2
1639,1
1640,2
1641,1
1642,2
1643,1
1644,0
1645,1
1646,1
1647,1
1648,2
1649,1
1650,1
1651,1
1652,1
1653,2
1654,0
1655,1
1656,2
1657,0
1658,0
1659,1
1660,1
1661,2
1662,0
1663,1
1664,1
1665,2
1666,2
1667,3
1668,0
1669,2
1670,1
1671,1
1672,1
1673,1
1674,2
1675,2
1676,2
1677,1
1678,2
1679,1
1680,2
1681,2
1682,2
1683,1
1684,2
1685,1
1686,0
1687,1
1688,1
1689,0
1690,2
1691,1
1692,0
1693,1
1694,1
1695,2
1696,0
1697,1
1698,1
1699,0
1700,2
1701,2
1702,2
1703,2
1704,3
1705,1
1706,1
1707,0
1708,1
1709,1
1710,1
1711,1
1712,1
1713,0
1714,2
1715,2
1716,2
1717,1
1718,1
1719,2
1720,1
1721,1
1722,2
1723,2
1724,1
1725,1
1726,2
1727,2
1728,1
1729,0
1730,1
1731,1
1732,1
1733,0
1734,1
1735,2
1736,0
1737,1
1738,1
1739,3
1740,1
1741,1
1742,0
1743,1
1744,1
1745,1
1746,3
1747,0
1748,2
1749,1
1750,1
1751,2
1752,1
1753,0
1754,1
1755,2
1756,2
1757,0
1758,2
1759,2
1760,0
1761,0
1762,2
1763,2
1764,1
1765,0
1766,2
1767,1
1768,3
1769,0
1770,1
1771,2
1772,0
1773,1
1774,1
1775,0
1776,0
1777,2
1778,1
1779,2
1780,2
1781,1
1782,2
1783,2
1784,0
1785,0
1786,1
1787,1
1788,2
1789,1
1790,1
1791,3
1792,1
1793,1
1794,1
1795,1
1796,0
1797,2
1798,0
1799,2
1800,0
1801,1
1802,2
1803,2
1804,0
1805,2
1806,1
1807,0
1808,1
1809,0
1810,1
1811,0
1812,1
1813,1
1814,0
1815,2
1816,3
1817,0
1818,2
1819,1
1820,1
1821,1
1822,2
1823,1
1824,3
1825,1
1826,2
1827,0
1828,1
1829,1
1830,1
1831,1
1832,1
1833,0
1834,1
1835,1
1836,0
1837,1
1838,2
1839,1
1840,2
1841,2
1842,0
1843,1
1844,0
1845,2
1846,2
1847,1
1848,1
1849,0
1850,1
1851,1
1852,1
1853,2
1854,2
1855,1
1856,0
1857,2
1858,0
1859,0
1860,1
1861,1
1862,2
1863,1
1864,1
1865,2
1866,1
1867,2
1868,1
1869,2
1870,0
1871,1
1872,0
1873,1
1874,0
1875,3
1876,2
1877,2
1878,2
1879,1
1880,2
1881,2
1882,2
1883,0
1884,2
1885,1
1886,1
1887,2
1888,2
1889,1
1890,2
1891,2
1892,1
1893,2
1894,0
1895,0
1896,2
1897,1
1898,1
1899,2
1900,3
1901,0
1902,2
1903,2
1904,2
1905,1
1906,1
1907,1
1908,0
1909,2
1910,2
1911,1
1912,0
1913,1
1914,1
1915,1
1916,1
1917,2
1918,2
1919,1
1920,1
1921,0
1922,2
1923,1
1924,1
1925,1
1926,1
1927,1
1928,2
1929,2
1930,1
1931,0
1932,1
1933,1
1934,1
1935,1
1936,2
1937,1
1938,1
1939,2
1940,1
1941,1
1942,2
1943,0
1944,2
1945,2
1946,1
1947,2
1948,0
1949,1
1950,2
1951,1
1952,1
1953,2
1954,0
1955,2
1956,1
1957,2
1958,1
1959,1
1960,1
1961,1
1962,3
1963,0
1964,2
1965,1
1966,1
1967,1
1968,2
1969,1
1970,2
1971,1
1972,2
1973,2
1974,0
1975,2
1976,2
1977,1
1978,1
1979,2
1980,1
1981,1
1982,1
1983,0
1984,2
1985,2
1986,1
1987,1
1988,2
1989,2
1990,1
1991,1
1992,1
1993,2
1994,1
1995,1
1996,1
1997,1
1998,1
1999,1
2000,1
2001,3
2002,1
2003,1
2004,2
2005,2
2006,1
2007,2
2008,1
2009,1
2010,1
2011,1
2012,2
2013,2
2014,2
2015,0
2016,1
2017,1
2018,1
2019,0
2020,1
2021,2
2022,1
2023,3
2024,2
2025,1
2026,0
2027,2
2028,1
2029,0
2030,2
2031,1
2032,1
2033,2
2034,0
2035,2
2036,1
2037,3
2038,1
2039,2
2040,2
2041,1
2042,2
2043,1
2044,1
2045,0
2046,2
2047,1
2048,0
2049,0
2050,0
2051,2
2052,2
2053,2
2054,1
2055,1
2056,0
2057,1
2058,2
2059,3
2060,1
2061,2
2062,2
2063,2
2064,3
2065,1
2066,2
2067,2
2068,2
2069,0
2070,2
2071,1
2072,0
2073,1
2074,1
2075,3
2076,1
2077,1
2078,2
2079,1
2080,1
2081,3
2082,1
2083,2
2084,2
2085,2
2086,1
2087,1
2088,1
2089,0
2090,2
2091,0
2092,0
2093,0
2094,1
2095,2
2096,1
2097,1
2098,2
2099,1
2100,2
2101,1
2102,2
2103,0
2104,2
2105,1
2106,0
2107,2
2108,2
2109,1
2110,1
2111,1
2112,1
2113,2
2114,1
2115,1
2116,1
2117,0
2118,0
2119,1
2120,0
2121,2
2122,2
2123,0
2124,0
2125,2
2126,2
2127,1
2128,2
2129,1
2130,0
2131,1
2132,1
2133,0
2134,1
2135,0
2136,0
2137,1
2138,2
2139,2
2140,1
2141,1
2142,1
2143,2
2144,2
2145,2
2146,2
2147,0
2148,1
2149,1
2150,2
2151,3
2152,0
2153,1
2154,1
2155,1
2156,0
2157,1
2158,0
2159,0
2160,1
2161,1
2162,0
2163,1
2164,0
2165,2
2166,3
2167,1
2168,1
2169,2
2170,2
2171,1
2172,2
2173,1
2174,1
2175,2
2176,1
2177,1
2178,3
2179,1
2180,1
2181,2
2182,0
2183,1
2184,1
2185,2
2186,1
2187,1
2188,1
2189,1
2190,1
2191,1
2192,2
2193,1
2194,1
2195,2
2196,2
2197,2
2198,1
2199,1
2200,2
2201,1
2202,2
2203,2
2204,1
2205,1
2206,1
2207,1
2208,1
2209,2
2210,2
2211,2
2212,1
2213,0
2214,1
2215,2
2216,1
2217,1
2218,1
2219,1
2220,0
2221,1
2222,3
2223,1
2224,2
2225,2
2226,0
2227,1
2228,2
2229,0
2230,1
2231,2
2232,2
2233,1
2234,1
2235,3
2236,2
2237,1
2238,1
2239,1
2240,0
2241,2
2242,0
2243,1
2244,2
2245,2
2246,2
2247,2
2248,1
2249,1
2250,2
2251,0
2252,2
2253,0
2254,2
2255,2
2256,1
2257,1
2258,2
2259,2
2260,2
2261,2
2262,0
2263,1
2264,2
2265,2
2266,0
2267,2
2268,0
2269,1
2270,1
2271,2
2272,0
2273,1
2274,2
2275,1
2276,1
2277,2
2278,2
2279,1
2280,2
2281,1
2282,0
2283,2
2284,2
2285,2
2286,1
2287,1
2288,0
2289,2
2290,2
2291,2
2292,2
2293,2
2294,2
2295,2
2296,1
2297,0
2298,0
2299,2
2300,2
2301,3
2302,1
2303,1
2304,2
2305,2
2306,2
2307,2
2308,0
2309,2
2310,1
2311,2
2312,1
2313,2
2314,0
2315,1
2316,1
2317,0
2318,1
2319,0
2320,1
2321,1
2322,1
2323,1
2324,2
2325,0
2326,1
2327,0
2328,1
2329,1
2330,0
2331,1
2332,2
2333,1
2334,2
2335,2
2336,1
2337,1
2338,1
2339,2
2340,2
2341,1
2342,1
2343,1
2344,1
2345,1
2346,1
2347,0
2348,0
2349,2
2350,1
2351,0
2352,1
2353,2
2354,1
2355,0
2356,2
2357,1
2358,1
2359,0
2360,3
2361,1
2362,2
2363,1
2364,1
2365,1
2366,2
2367,1
2368,1
2369,0
2370,0
2371,1
2372,2
2373,2
2374,1
2375,1
2376,0
2377,1
2378,1
2379,1
2380,1
2381,2
2382,3
2383,1
2384,1
2385,1
2386,1
2387,1
2388,1
2389,2
2390,1
2391,1
2392,1
2393,1
2394,1
2395,2
2396,2
2397,1
2398,0
2399,2
2400,1
2401,2
2402,2
2403,0
2404,1
2405,1
2406,1
2407,0
2408,0
2409,1
2410,2
2411,0
2412,1
2413,0
2414,0
2415,2
2416,1
2417,2
2418,1
2419,2
2420,0
2421,1
2422,2
2423,1
2424,1
2425,2
2426,0
2427,0
2428,1
2429,2
2430,1
2431,2
2432,0
2433,1
2434,1
2435,2
2436,2
2437,0
2438,2
2439,2
2440,0
2441,2
2442,2
2443,1
2444,2
2445,1
2446,1
2447,0
2448,1
2449,1
2450,2
2451,0
2452,0
2453,1
2454,0
2455,3
2456,2
2457,0
2458,1
2459,1
2460,2
2461,1
2462,1
2463,1
2464,1
2465,1
2466,1
2467,2
2468,2
2469,1
2470,1
2471,1
2472,2
2473,0
2474,2
2475,2
2476,2
2477,2
2478,1
2479,2
2480,1
2481,0
2482,2
2483,1
2484,2
2485,1
2486,1
2487,1
2488,2
2489,0
2490,3
2491,2
2492,1
2493,2
2494,1
2495,1
2496,0
2497,1
2498,2
2499,2
2500,2
2501,2
2502,1
2503,2
2504,2
2505,0
2506,0
2507,0
2508,0
2509,1
2510,2
2511,1
2512,1
2513,2
2514,2
2515,1
2516,1
2517,2
2518,2
2519,0
2520,1
2521,2
2522,2
2523,1
2524,2
2525,1
2526,1
2527,1
2528,0
2529,1
2530,1
2531,2
2532,2
2533,2
2534,1
2535,1
2536,0
2537,1
2538,1
2539,0
2540,2
2541,1
2542,0
2543,1
2544,1
2545,1
2546,1
2547,1
2548,2
2549,2
2550,0
2551,1
2552,2
2553,1
2554,2
2555,1
2556,2
2557,1
2558,2
2559,1
2560,2
2561,1
2562,1
2563,2
2564,2
2565,1
2566,3
2567,2
2568,1
2569,1
2570,1
2571,1
2572,0
2573,2
2574,3
2575,1
2576,1
2577,1
2578,2
2579,1
2580,0
2581,2
2582,2
2583,1
2584,1
2585,2
2586,1
2587,2
2588,2
2589,1
2590,1
2591,1
2592,2
2593,2
2594,1
2595,2
2596,2
2597,0
2598,1
2599,2
2600,1
2601,1
2602,0
2603,2
2604,2
2605,2
2606,1
2607,3
2608,3
2609,0
2610,2
2611,3
2612,1
2613,2
2614,1
2615,1
2616,1
2617,0
2618,1
2619,2
2620,0
2621,0
2622,2
2623,2
2624,1
2625,1
2626,1
2627,0
2628,1
2629,1
2630,1
2631,1
2632,1
2633,3
2634,0
2635,0
2636,0
2637,1
2638,0
2639,0
2640,2
2641,1
2642,1
2643,0
2644,0
2645,2
2646,3
2647,1
2648,1
2649,1
2650,2
2651,1
2652,2
2653,0
2654,2
2655,1
2656,0
2657,2
2658,1
2659,2
2660,2
2661,0
2662,2
2663,1
2664,1
2665,1
2666,2
2667,1
2668,1
2669,2
2670,2
2671,0
2672,1
2673,0
2674,1
2675,1
2676,1
2677,2
2678,2
2679,1
2680,0
2681,1
2682,0
2683,2
2684,0
2685,1
2686,1
2687,1
2688,2
2689,2
2690,2
2691,1
2692,2
2693,1
2694,3
2695,1
2696,1
2697,0
2698,1
2699,0
2700,2
2701,1
2702,0
2703,2
2704,1
2705,2
2706,1
2707,2
2708,3
2709,1
2710,1
2711,1
2712,0
2713,2
2714,2
2715,2
2716,0
2717,2
2718,1
2719,1
2720,2
2721,2
2722,0
2723,2
2724,0
2725,1
2726,2
2727,1
2728,2
2729,2
2730,1
2731,1
2732,2
2733,1
2734,2
2735,0
2736,2
2737,2
2738,0
2739,3
2740,1
2741,0
2742,3
2743,2
2744,0
2745,2
2746,2
2747,1
2748,1
2749,0
2750,2
2751,1
2752,0
2753,1
2754,3
2755,1
2756,2
2757,1
2758,1
2759,1
2760,1
2761,2
2762,1
2763,2
2764,1
2765,2
2766,1
2767,1
2768,2
2769,0
2770,1
2771,2
2772,3
2773,1
2774,2
2775,1
2776,1
2777,1
2778,2
2779,2
2780,1
2781,1
2782,1
2783,1
2784,2
2785,1
2786,0
2787,1
2788,0
2789,2
2790,0
2791,1
2792,1
2793,1
2794,0
2795,1
2796,1
2797,1
2798,1
2799,1
2800,2
2801,0
2802,2
2803,0
2804,1
2805,3
2806,2
2807,1
2808,2
2809,1
2810,1
2811,3
2812,0
2813,1
2814,1
2815,2
2816,0
2817,2
2818,1
2819,2
2820,1
2821,0
2822,0
2823,2
2824,1
2825,0
2826,1
2827,2
2828,3
2829,2
2830,1
2831,2
2832,1
2833,1
2834,1
2835,0
2836,1
2837,2
2838,0
2839,2
2840,2
2841,0
2842,0
2843,2
2844,1
2845,2
2846,1
2847,1
2848,1
2849,1
2850,2
2851,1
2852,0
2853,3
2854,2
2855,2
2856,1
2857,0
2858,0
2859,2
2860,2
2861,0
2862,0
2863,1
2864,2
2865,1
2866,1
2867,2
2868,0
2869,2
2870,0
2871,2
2872,1
2873,1
2874,1
2875,2
2876,0
2877,2
2878,0
2879,1
2880,2
2881,2
2882,2
2883,1
2884,0
2885,1
2886,2
2887,2
2888,2
2889,0
2890,2
2891,1
2892,1
2893,1
2894,1
2895,1
2896,1
2897,0
2898,2
2899,1
2900,2
2901,2
2902,2
2903,2
2904,1
2905,1
2906,2
2907,0
2908,1
2909,3
2910,2
2911,1
2912,2
2913,1
2914,1
2915,1
2916,1
2917,0
2918,3
2919,1
2920,2
2921,2
2922,2
2923,0
2924,1
2925,1
2926,0
2927,1
2928,1
2929,2
2930,0
2931,1
2932,1
2933,2
2934,0
2935,1
2936,1
2937,2
2938,0
2939,2
2940,2
2941,0
2942,1
2943,2
2944,1
2945,1
2946,3
2947,1
2948,1
2949,2
2950,1
2951,2
2952,1
2953,0
2954,1
2955,1
2956,0
2957,1
2958,2
2959,1
2960,1
2961,2
2962,3
2963,2
2964,2
2965,1
2966,0
2967,1
2968,2
2969,1
2970,1
2971,2
2972,1
2973,1
2974,3
2975,1
2976,1
2977,2
2978,1
2979,1
2980,1
2981,2
2982,1
2983,2
2984,1
2985,2
2986,1
2987,2
2988,3
2989,0
2990,2
2991,1
2992,3
2993,1
2994,2
2995,0
2996,1
2997,1
